edge_id,scope,quote,origin,locator,evidence_file,extraction_call,review_call,role_audit_call
89f0b8a9793e624221a9e1b0,method,"public void displayedNotificationRequested(java.lang.String, java.lang.String, org.jivesoftware.smackx.MessageEventManager);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/48c2ad755dd72d54b652.txt,,,
89f0b8a9793e624221a9e1b0,method,"public void offlineNotificationRequested(java.lang.String, java.lang.String, org.jivesoftware.smackx.MessageEventManager);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/48c2ad755dd72d54b652.txt,,,
71fafaa453d42093e0b46a92,type,class org.jivesoftware.smackx.DefaultMessageEventRequestListener implements org.jivesoftware.smackx.MessageEventRequestListener {,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/48c2ad755dd72d54b652.txt,,,
c7be57e8dc77f1349158e3a0,method,public void addField(org.jivesoftware.smackx.FormField);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/468198d99a72453d9050.txt,,,
b1c3dfc87e4c0f1d7d9d799a,method,public org.jivesoftware.smackx.FormField getField(java.lang.String);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/468198d99a72453d9050.txt,,,
00834f6bb8956a40b77ca78d,constructor,public org.jivesoftware.smackx.MessageEventManager(org.jivesoftware.smack.Connection);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/0e239c731dd1125f1075.txt,,,
2088734670aabf94ce546a14,method,public void addMessageEventRequestListener(org.jivesoftware.smackx.MessageEventRequestListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/0e239c731dd1125f1075.txt,,,
2088734670aabf94ce546a14,method,public void removeMessageEventRequestListener(org.jivesoftware.smackx.MessageEventRequestListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/0e239c731dd1125f1075.txt,,,
bdec32c24885d0cf8b247c5d,method,"public abstract void composingNotificationRequested(java.lang.String, java.lang.String, org.jivesoftware.smackx.MessageEventManager);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/2728d82cc5d90d24ee5b.txt,,,
bdec32c24885d0cf8b247c5d,method,"public abstract void deliveredNotificationRequested(java.lang.String, java.lang.String, org.jivesoftware.smackx.MessageEventManager);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/2728d82cc5d90d24ee5b.txt,,,
bdec32c24885d0cf8b247c5d,method,"public abstract void displayedNotificationRequested(java.lang.String, java.lang.String, org.jivesoftware.smackx.MessageEventManager);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/2728d82cc5d90d24ee5b.txt,,,
bdec32c24885d0cf8b247c5d,method,"public abstract void offlineNotificationRequested(java.lang.String, java.lang.String, org.jivesoftware.smackx.MessageEventManager);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/2728d82cc5d90d24ee5b.txt,,,
33cb90dafe91e578193b3d5a,constructor,public org.jivesoftware.smackx.RosterExchangeManager(org.jivesoftware.smack.Connection);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/54256f7b790ff2bbc8a2.txt,,,
fb8170e991324cc749d69095,method,"public void send(org.jivesoftware.smack.Roster, java.lang.String);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/54256f7b790ff2bbc8a2.txt,,,
d25cc176389cda5edb37ec4b,method,public void addRosterListener(org.jivesoftware.smackx.RosterExchangeListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/54256f7b790ff2bbc8a2.txt,,,
d25cc176389cda5edb37ec4b,method,public void removeRosterListener(org.jivesoftware.smackx.RosterExchangeListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/54256f7b790ff2bbc8a2.txt,,,
4df4b8fb79ed70e3abf8ea9e,constructor,public org.jivesoftware.smackx.ServiceDiscoveryManager(org.jivesoftware.smack.Connection);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/a57ea94a3e1cc9df02e6.txt,,,
4df4b8fb79ed70e3abf8ea9e,method,public static org.jivesoftware.smackx.ServiceDiscoveryManager getInstanceFor(org.jivesoftware.smack.Connection);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/a57ea94a3e1cc9df02e6.txt,,,
781f601c25c3f36ed6ee55f6,method,"public void setNodeInformationProvider(java.lang.String, org.jivesoftware.smackx.NodeInformationProvider);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/a57ea94a3e1cc9df02e6.txt,,,
e7230d6f3fef0091f8499a84,method,public static boolean isServiceEnabled(org.jivesoftware.smack.Connection);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/bed8fcf136fc4e0925c8.txt,,,
e7230d6f3fef0091f8499a84,method,"public static boolean isServiceEnabled(org.jivesoftware.smack.Connection, java.lang.String);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/bed8fcf136fc4e0925c8.txt,,,
e7230d6f3fef0091f8499a84,method,"public static synchronized void setServiceEnabled(org.jivesoftware.smack.Connection, boolean);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/bed8fcf136fc4e0925c8.txt,,,
02d638f668b381e9e87c4b34,method,public abstract void fileTransferRequest(org.jivesoftware.smackx.filetransfer.FileTransferRequest);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/b3e71fabfbcfe731e2f4.txt,,,
5ba1acc57605f71e410dbf45,constructor,public org.jivesoftware.smackx.filetransfer.FileTransferManager(org.jivesoftware.smack.Connection);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/e7223b5df9e096c926a1.txt,,,
977e988a41853308b63da425,method,public void addFileTransferListener(org.jivesoftware.smackx.filetransfer.FileTransferListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/e7223b5df9e096c926a1.txt,,,
977e988a41853308b63da425,method,public void removeFileTransferListener(org.jivesoftware.smackx.filetransfer.FileTransferListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/e7223b5df9e096c926a1.txt,,,
388edc7a616a65bbd5db2002,method,public org.jivesoftware.smackx.filetransfer.OutgoingFileTransfer createOutgoingFileTransfer(java.lang.String);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/e7223b5df9e096c926a1.txt,,,
6e51050a4bb350efe350e112,constructor,"public org.jivesoftware.smackx.filetransfer.FileTransferRequest(org.jivesoftware.smackx.filetransfer.FileTransferManager, org.jivesoftware.smackx.packet.StreamInitiation);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/3090b5bdc327e5d4bd02.txt,,,
ba075252990f78c1276877da,method,public org.jivesoftware.smackx.filetransfer.IncomingFileTransfer accept();,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/3090b5bdc327e5d4bd02.txt,,,
817713f98285452ddd8d9f74,type,class org.jivesoftware.smackx.filetransfer.IncomingFileTransfer extends org.jivesoftware.smackx.filetransfer.FileTransfer {,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/9d7713c010fef66c8fda.txt,,,
3e78812ff495b54a945a5db5,type,class org.jivesoftware.smackx.filetransfer.OutgoingFileTransfer extends org.jivesoftware.smackx.filetransfer.FileTransfer {,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/b3ad625b91027169977b.txt,,,
51355ec229bd31d66189ca4b,type,class org.jivesoftware.smackx.muc.DefaultParticipantStatusListener implements org.jivesoftware.smackx.muc.ParticipantStatusListener {,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/2dff52f8d5782edaaab3.txt,,,
d6900748b445b4ba7d10327d,method,"public abstract void invitationReceived(org.jivesoftware.smack.Connection, java.lang.String, java.lang.String, java.lang.String, java.lang.String, org.jivesoftware.smack.packet.Message);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/25cc7695a0af938a3f2e.txt,,,
da3a2fca72f007060f417f06,method,"public org.jivesoftware.smack.Chat createPrivateChat(java.lang.String, org.jivesoftware.smack.MessageListener);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
03ebb3c3b6afb72ba6273764,constructor,"public org.jivesoftware.smackx.muc.MultiUserChat(org.jivesoftware.smack.Connection, java.lang.String);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
03ebb3c3b6afb72ba6273764,method,"public static boolean isServiceEnabled(org.jivesoftware.smack.Connection, java.lang.String);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
03ebb3c3b6afb72ba6273764,method,public static java.util.Collection<java.lang.String> getServiceNames(org.jivesoftware.smack.Connection) throws org.jivesoftware.smack.XMPPException;,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
03ebb3c3b6afb72ba6273764,method,"public static java.util.Collection<org.jivesoftware.smackx.muc.HostedRoom> getHostedRooms(org.jivesoftware.smack.Connection, java.lang.String) throws org.jivesoftware.smack.XMPPException;",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
03ebb3c3b6afb72ba6273764,method,"public static java.util.Iterator<java.lang.String> getJoinedRooms(org.jivesoftware.smack.Connection, java.lang.String);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
03ebb3c3b6afb72ba6273764,method,"public static org.jivesoftware.smackx.muc.RoomInfo getRoomInfo(org.jivesoftware.smack.Connection, java.lang.String) throws org.jivesoftware.smack.XMPPException;",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
03ebb3c3b6afb72ba6273764,method,"public static void addInvitationListener(org.jivesoftware.smack.Connection, org.jivesoftware.smackx.muc.InvitationListener);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
03ebb3c3b6afb72ba6273764,method,"public static void decline(org.jivesoftware.smack.Connection, java.lang.String, java.lang.String, java.lang.String);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
03ebb3c3b6afb72ba6273764,method,"public static void removeInvitationListener(org.jivesoftware.smack.Connection, org.jivesoftware.smackx.muc.InvitationListener);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
f8c67aae06e4316c21ea5f26,method,public void addMessageListener(org.jivesoftware.smack.PacketListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
f8c67aae06e4316c21ea5f26,method,public void addParticipantListener(org.jivesoftware.smack.PacketListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
f8c67aae06e4316c21ea5f26,method,public void removeMessageListener(org.jivesoftware.smack.PacketListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
f8c67aae06e4316c21ea5f26,method,public void removeParticipantListener(org.jivesoftware.smack.PacketListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
70c43186266602b5a2c88e5b,method,public void sendConfigurationForm(org.jivesoftware.smackx.Form) throws org.jivesoftware.smack.XMPPException;,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
70c43186266602b5a2c88e5b,method,public void sendRegistrationForm(org.jivesoftware.smackx.Form) throws org.jivesoftware.smack.XMPPException;,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
d92a05381472c983478d5f1d,method,public org.jivesoftware.smackx.Form getConfigurationForm() throws org.jivesoftware.smack.XMPPException;,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
d92a05381472c983478d5f1d,method,public org.jivesoftware.smackx.Form getRegistrationForm() throws org.jivesoftware.smack.XMPPException;,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
a3e00717f5424ca866f519a7,method,"public static void addInvitationListener(org.jivesoftware.smack.Connection, org.jivesoftware.smackx.muc.InvitationListener);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
a3e00717f5424ca866f519a7,method,"public static void removeInvitationListener(org.jivesoftware.smack.Connection, org.jivesoftware.smackx.muc.InvitationListener);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
772903e15a7a3cf0938f3be6,method,public void addInvitationRejectionListener(org.jivesoftware.smackx.muc.InvitationRejectionListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
772903e15a7a3cf0938f3be6,method,public void removeInvitationRejectionListener(org.jivesoftware.smackx.muc.InvitationRejectionListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
f75671682847fccd2ef61e57,method,public void addParticipantStatusListener(org.jivesoftware.smackx.muc.ParticipantStatusListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
f75671682847fccd2ef61e57,method,public void removeParticipantStatusListener(org.jivesoftware.smackx.muc.ParticipantStatusListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
09523a0d44d9d545cad2cc1b,method,public void addSubjectUpdatedListener(org.jivesoftware.smackx.muc.SubjectUpdatedListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
09523a0d44d9d545cad2cc1b,method,public void removeSubjectUpdatedListener(org.jivesoftware.smackx.muc.SubjectUpdatedListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
00367c27d1084398370f8502,method,public void addUserStatusListener(org.jivesoftware.smackx.muc.UserStatusListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
00367c27d1084398370f8502,method,public void removeUserStatusListener(org.jivesoftware.smackx.muc.UserStatusListener);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/aab1453667583219e41b.txt,,,
4030cf7c26c18144ec15ffbb,type,class org.jivesoftware.smackx.pubsub.LeafNode extends org.jivesoftware.smackx.pubsub.Node {,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/a5ba0699011f802cbe5b.txt,,,
d594b9fe7041079d7ecd72cd,method,public void sendConfigurationForm(org.jivesoftware.smackx.Form) throws org.jivesoftware.smack.XMPPException;,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/e9614bb8aacd90cb2417.txt,,,
6277a076db1d1c8f5fe10165,constructor,public org.jivesoftware.smackx.pubsub.PubSubManager(org.jivesoftware.smack.Connection);,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/1e488403be564f884b16.txt,,,
6277a076db1d1c8f5fe10165,constructor,"public org.jivesoftware.smackx.pubsub.PubSubManager(org.jivesoftware.smack.Connection, java.lang.String);",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/1e488403be564f884b16.txt,,,
e6fb6040fd3f9981f724a875,method,"public org.jivesoftware.smackx.pubsub.Node createNode(java.lang.String, org.jivesoftware.smackx.Form) throws org.jivesoftware.smack.XMPPException;",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/1e488403be564f884b16.txt,,,
4dba172d46d2bb7d64203882,method,public org.jivesoftware.smackx.pubsub.LeafNode createNode() throws org.jivesoftware.smack.XMPPException;,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/1e488403be564f884b16.txt,,,
4dba172d46d2bb7d64203882,method,public org.jivesoftware.smackx.pubsub.LeafNode createNode(java.lang.String) throws org.jivesoftware.smack.XMPPException;,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/1e488403be564f884b16.txt,,,
28fed071f5b29ebbed997ee2,method,"public org.jivesoftware.smackx.pubsub.Node createNode(java.lang.String, org.jivesoftware.smackx.Form) throws org.jivesoftware.smack.XMPPException;",binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/1e488403be564f884b16.txt,,,
28fed071f5b29ebbed997ee2,method,public org.jivesoftware.smackx.pubsub.Node getNode(java.lang.String) throws org.jivesoftware.smack.XMPPException;,binary_declaration,tmp\authoritative_artifacts\smack\smack-all-3.2.1.jar,declarations/1e488403be564f884b16.txt,,,
c72a94ec84a38b1525ac403c,"sending an XHTML message: check support, add XHTML body to the message, then send the message","Message msg = chat.createMessage(); > // Include a normal body in the message > msg.setBody(getTextToSend()); > // Check if the other user supports XHTML messages > if (XHTMLManager.isServiceEnabled(connection, chat.getParticipant())) { > // Obtain the XHTML text to send from somewhere > String xhtmlBody = getXHTMLTextToSend(); > // Include an XHTML body in the message > XHTMLManager.addBody(msg, xhtmlBody); > } > // Send the message > chat.sendMessage(msg);",identified_ku:TU,SMACK-0063,semantic_source_documents.json#SMACK-0063:ku,03caf43cdb21a9a925bfd99db15cf50016cec936d4fd36bff08bbc044cf2bfda,32242ca65a2c593779b254d7fad6a8e5231082488b86b76722058758d37d8a66,802011ceb1d60b6d78a88c86cf99c90ba842923f5a78cec0e50c3b3553646fb8
a013ae64fcd6af1f8efbcbd7,registering a packet listener on a connection with a filter so only matching packets are delivered,"xmppManager.connection.addPacketListener(new PacketListener() { public void processPacket(Packet packet) { Message mes = (Message)packet; Log.w(""***""+mes.toString()+""***"",""0""); } }, filter);",identified_ku:SO,SMACK-0021,semantic_source_documents.json#SMACK-0021:ku,b1d57da34b67b9dfb247b0996b0986f3980efa92f43114605beecd2f895634fb,43a5e3861152e58f7f36471d0f2adbac990c2816dba7abaa30fb8dd56d8d6622,86def54b18b468a4ac5d3572267f54b4a4b0577aab2204148a2f0485f5a51ca3
4dc2f99ad9a2e46f2c84bb75,determining which specific packets are delivered to a PacketListener,The ` org.jivesoftware.smack.filter.PacketFilter ` interface determines which specific packets will be delivered to a ` PacketCollector ` or ` PacketListener `.,identified_ku:TU,SMACK-0078,semantic_source_documents.json#SMACK-0078:ku,155344c07c4c36ab18c36ae97b880ff545459ab221472d50ac0cbe493950c084,62c232ee5642d08dd208dee52046b1434164aeeb65d9b06fcee2664690947567,8dc94bdaa53f62cba031fbd36f850a667c7cf5377b0be491099d12aa8046a770
ff8f1ac609bd501516f729db,obtaining a Roster instance,A ` Roster ` instance is obtained using the ` Connection.getRoster() ` method.,identified_ku:TU,SMACK-0031,semantic_source_documents.json#SMACK-0031:ku,4e6b3f66eb561ec67e4d384bdfd83557900eb804cdb618d0017830161dab1d02,7c43b1986b8a21a3cdd0e1c4f78333359d2389dadcf22082be0219042c4712e4,37300774c5dc59f3b0c1b17eab2ace083fae792a4b05d799a170cf28392c815c
b86244deb6a182930fc25c40,adding the listener to the MessageEventManager so it listens and reacts to event notification requests,Then you will have to add the listener to the MessageEventManager that works on the desired Connection .,identified_ku:TU,SMACK-0017,semantic_source_documents.json#SMACK-0017:ku,b14da47250602319119d6ab433ec173cd7100a55811a39942aed4ec1ba780684,22ff4a496008d628670b00219be08681f6517d59626d67448328a8560bc635f9,4326bf1449223f2473c3ecccd3864ebdbe6bb54fda83001299817ec33cbc7e3d
b86244deb6a182930fc25c40,MessageEventManager.addMessageEventRequestListener(MessageEventRequestListener) registers the listener that reacts to event notification requests,To add a listener to the messageEventManager use the MessageEventManager's message MessageEventManager.addMessageEventRequestListener(MessageEventRequestListener) .,identified_ku:TU,SMACK-0017,semantic_source_documents.json#SMACK-0017:ku,b14da47250602319119d6ab433ec173cd7100a55811a39942aed4ec1ba780684,22ff4a496008d628670b00219be08681f6517d59626d67448328a8560bc635f9,4326bf1449223f2473c3ecccd3864ebdbe6bb54fda83001299817ec33cbc7e3d
b86244deb6a182930fc25c40,"deliveredNotificationRequested callback receives the MessageEventManager and calls super.deliveredNotificationRequested(from, packetID, messageEventManager)","public void deliveredNotificationRequested( > String from, > String packetID, > MessageEventManager messageEventManager) { > super.deliveredNotificationRequested(from, packetID, messageEventManager);",identified_ku:TU,SMACK-0033,semantic_source_documents.json#SMACK-0033:ku,b14da47250602319119d6ab433ec173cd7100a55811a39942aed4ec1ba780684,22ff4a496008d628670b00219be08681f6517d59626d67448328a8560bc635f9,4326bf1449223f2473c3ecccd3864ebdbe6bb54fda83001299817ec33cbc7e3d
b7036f6e0c182886c31999e4,creating a form to fill out: create FormFields and add them to the Form,The next step is to create the form fields and add them to the form. In order to create and customize a FormField use the FormField 's constructor specifying the variable name of the field as the parameter.,identified_ku:TU,SMACK-0051,semantic_source_documents.json#SMACK-0051:ku,1c9a80f37a3bab6061d2de4bbb7ada6edb928a8c13de796d5b7e514d655adc9c,72073bf0d74a09498835e43e2efbe97ae89cba3aac8872304f57140358021c66,f388081af5ec4d3d9ed8a6bb2d0700fe6c6316f9c1ea7fb0e2738cfb292ddebe
b7036f6e0c182886c31999e4,creating a Form to fill out: FormField instances are created and then added to the Form via Form.addField,Once we have the Form instance and the FormFields the last step is to send Form.addField(FormField field) for each field that we want to add to the form.,identified_ku:TU,SMACK-0003,semantic_source_documents.json#SMACK-0003:ku,3dbf5754e6bb40096b084820ec1f9188aa39a08aea3b16055a5188716c6a3227,8bb153816432ea2a76e26989b985b91bf41259d968a0c1b36e240dc0837982b7,8b20ba7a22dd0cf2b2de5b4e7895158c63fd60af820f65b4c5efa244807271af
391464db327ca05642ed7c24,constructing a MessageEventManager to manage message events for a given connection,To create a new MessageEventManager use the MessageEventManager.MessageEventManager(Connection) constructor.,identified_ku:TU,SMACK-0026,semantic_source_documents.json#SMACK-0026:ku,b0ba5f0ce4020c21272466a6a1082f4b89657919a6af14b0aefb8abef47f0e20,670e610d266b2201df4f61a6ac110ee7899ad75fa36222e30d2c4a7536f382b8,adc5911d16fd03f463db92f3c97038bb4a7b4c986e1fa72e6a7a56c081be5830
5dbdcbd36b40f578eba63b19,adding a listener to the MessageEventManager so it receives event notification requests,To add a listener to the messageEventManager use the MessageEventManager's message MessageEventManager.addMessageEventRequestListener(MessageEventRequestListener) .,identified_ku:TU,SMACK-0018,semantic_source_documents.json#SMACK-0018:ku,e355eaf9156464992bdcfe8bcb3d58922df44daa7e7b92cc6905083005b90450,8751b7a77da243d7d79174a855ceda55a2bbb4ded5ce0d46525867f9f3fa8e73,1b2378ba4fb804694c56a1d14e5117334b232a370f0813b14fdbebaf565635db
412a3bdcafeb5d72b7dddae5,answering disco info or items requests for a node registered with the ServiceDiscoveryManager,In order to configure the associated nodes within the Smack client you will need to create a NodeInformationProvider and register it with the ServiceDiscoveryManager .,identified_ku:TU,SMACK-0045,semantic_source_documents.json#SMACK-0045:ku,2a8e0fea5f619fd0a811ed9fa56700c9995c7fdedbf5540bf91d2e4295ab1897,154212bbb877a1f3c0d02a2477bfd1c2a631555285abbea766ea6c30e7ebef46,4714d10f33c5353bc06ac17d2aad40df710840a8542332b42877c1cdbe67c8dc
